Uuid,Void/Retire,Name,Description,Parent,Tags,IdentifierSourceName,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
bb7e3dbc-c4c8-4ee4-8587-204b4e5d4c71,no,Panakdit PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
fcb6af28-686d-41ed-af8b-1e550a5652d6,no,Panawac PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Lakes State,,,
1a0ce5a3-0d3a-4539-b96c-fe9dd81e871c,no,Panbai Liangarol PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
697b108b-e59b-4541-a00c-5407a6ba95ca,no,Pandit Liangarol PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
52c569eb-1299-4b88-9cbf-a51271bb93eb,no,Pandit PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Lakes State,,,
b641c3ce-d40f-4fef-b93e-a5806265d83a,no,Pandit PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Lakes State,,,
f20fe57e-9e5d-4dda-a07e-d8719152013e,no,Pandit PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Lakes State,,,
5a257534-f8a3-4435-89bc-cf4b59f3bfe4,no,Pangborong PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Jonglei State,,,
991082da-bf3f-4fff-ab7f-6b948c2e3ff8,no,Panjap PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Northern Bahr El Ghazal State,,,
c1d73e54-e0d7-46d8-b042-527299ba59db,no,Pankar PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Lakes State,,,
fddfaf43-359b-4ff8-8a81-5054ce01d16a,no,Pankot PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
a81a9534-b513-4713-8e59-01b93119d6ce,no,Pankuel Thon PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
eb17629b-0cb1-47c0-9a53-335882474a89,no,Panlang Noon PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
c90d516e-d2ba-4285-ab88-aca08543e316,no,Panliet PHCU,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
3b902cc9-3fbe-4754-8e09-6d5aa8951759,no,Pan-Nyok PHCC,,,Visit Location;,,,,Pannyok Payam,,,,,Twic County,Warrap State,,,
ff68b64c-d20c-4538-88ce-cc4c30f8510e,no,Panomdit PHCU,,,Visit Location;,,,,Panomdit Payam,,,,,Melut County,Upper Nile State,,,
46a21573-0604-4e04-88d1-efdb499c58bd,no,Panpadiar PHCU,,,Visit Location;,,,,Kolnyang Payam,,,,,Bor South County,Jonglei State,,,
d2f6d838-6c56-4bc0-b052-b13ec4fd0d6e,no,Panthou DTC PHCC,,,Visit Location;,,,,Panthou Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
59122c24-38f9-4b78-9e29-fdbc12223b7a,no,Pantit PHCU,,,Visit Location;,,,,Gomjuer West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
45254b88-9d32-4a3e-ae3d-e0f4f16ee1b2,no,Pantit PHCU,,,Visit Location;,,,,Gomjuer West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
18c2533a-85b2-4d72-90ad-f9a531ee7feb,no,Panwel PHCU,,,Visit Location;,,,,Kolnyang Payam,,,,,Bor South County,Jonglei State,,,
b34cf79b-e633-4e68-ba59-1dd7681b5a31,no,Panyagor County Hospital,,,Visit Location;,,,,Kongor Payam,,,,,Twic East County,Jonglei State,,,
55fe69af-aa2d-4ad0-a763-d15312c1355b,no,Panyang PHCC,,,Visit Location;,,,,Pariang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
09cb6c4b-c941-488e-8f69-ac99a364ffae,no,Panyang PHCU,,,Visit Location;,,,,Abiemnom Payam,,,,,Abiemnhom County,Jonglei State,,,
8bcf60bd-35c6-4bd8-a03c-c9ce5205abe3,no,Panyang PHCU,,,Visit Location;,,,,Abiemnom Payam,,,,,Abiemnhom County,Jonglei State,,,
2811b5ad-519d-4c30-996b-4a11ee8d7055,no,Panyijiar PHCC,,,Visit Location;,,,,Panyijiar Payam,,,,,Panyijar County,Unity State,,,
687f5b37-567a-4c52-a43f-376a825476d3,no,Panyume PHCU,,,Visit Location;,,,,Panyume Payam,,,,,Morobo County,Central Equatoria State,,,
8bfced3c-3566-4b73-a15d-2a2cdcd354ab,no,Papwojo PHCU,,,Visit Location;,,,,Tonga Payam,,,,,Panyikang County,Upper Nile State,,,
c7cdeef7-018e-4b32-90f8-e97b7ceb1305,no,Pariak PHCC,,,Visit Location;,,,,Kolnyang Payam,,,,,Bor South County,Jonglei State,,,
0ffa7e54-bb5f-4b8c-b4ab-1591d92be1a0,no,Pariak PHCU,,,Visit Location;,,,,Bimachuk Payam,,,,,Melut County,Upper Nile State,,,
10a736b7-cac5-4bac-9b76-e906674fc897,no,Pariang HOSPITAL,,,Visit Location;,,,,Pariang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
9e146531-43b1-4f7b-84cf-c9415a7157c3,no,PARINGA PHCU,,,Visit Location;,,,,Paringa Payam,,,,,Kapoeta North County,Eastern Equatoria State,,,
528cce12-ce28-4380-afec-7e257aa44a38,no,Paroc PHCU,,,Visit Location;,,,,Kodok Payam,,,,,Fashoda County,Upper Nile State,,,
a4cbfa58-c8c2-40bb-b5a3-ccb9727b65e4,no,Pastor Poul MC PHCU,,,Visit Location;,,,,Ibba Centre Payam,,,,,Ibba County,Western Equatoria State,,,
28b825df-907c-41cc-9e3b-53152b41cce2,no,Patai PHCU,,,Visit Location;,,,,Khorwac Payam,,,,,Pigi County,Jonglei State,,,
da9ff534-f523-41a7-b08e-f443f29c8062,no,Pathai PHCU,,,Visit Location;,,,,Motot Payam,,,,,Uror County,Jonglei State,,,
a71afd77-e13b-49bf-b4ca-a4b4df82cd73,no,Pathiang PHCU,,,Visit Location;,,,,Jamjang Payam,,,,,Pariang County,Ruweng Administrative Area,,,
90abff7f-4059-45ce-b439-c9dbeec3d001,no,Pathiel PHCU,,,Visit Location;,,,,Kol Payam,,,,,Panyijar County,Unity State,,,
4a2dd6bc-cca6-4966-be22-0574e191c0d8,no,Pathiew PHCU,,,Visit Location;,,,,Abiemnom Payam,,,,,Abiemnhom County,Ruweng Administrative Area,,,
e8fab823-f4e6-4525-b12b-005c2fdbdf80,no,PATIBI PHCU,,,Visit Location;,,,,Pageri Payam,,,,,Magwi County,Eastern Equatoria State,,,
83572b63-9425-47ff-90f6-1ecae2245bf3,no,Patiou PHCC,,,Visit Location;,,,,Pakeer Payam,,,,,Twic East County,Jonglei State,,,
a26d32eb-a288-4f26-a9f1-fac57d8e2b2c,no,Patit PHCC,,,Visit Location;,,,,Ngony Payam,,,,,Koch County,Unity State,,,
c30c3cbf-6f91-4efd-8f1d-837e1ac7e975,no,Patuenoi PHCU,,,Visit Location;,,,,Ageer Payam,,,,,Duk County,Jonglei State,,,
a7a187a6-ada3-478f-837a-26a621d82179,no,Patuet PHCC,,,Visit Location;,,,,Karam Payam,,,,,Uror County,Jonglei State,,,
f37cb4d8-2bf3-466e-bd32-c04c0f1fe17e,no,Patuet PHCU,,,Visit Location;,,,,Panyang Payam,,,,,Duk County,Jonglei State,,,
e923d96e-240b-4823-b183-bee0c5c246b5,no,Pawel PHCU,,,Visit Location;,,,,Wath-alel Payam,,,,,Tonj South County,Warrap State,,,
6ef73f22-81bf-4a05-9bff-0c41ab0df5aa,no,Paweng PHCC,,,Visit Location;,,,,Paweng Payam,,,,,Tonj East County,Warrap State,,,
db541c5c-be02-4e8e-8fce-47d9c6a030b4,no,Payai PHCU,,,Visit Location;,,,,Pathai Payam,,,,,Uror County,Jonglei State,,,
593f2383-e192-4087-81cf-7180e40d153e,no,Payawa PHCU,,,Visit Location;,,,,Mugwo Payam,,,,,Yei County,Central Equatoria State,,,
7bf39301-013a-420e-8333-41b8fe713db7,no,Peace HOSPITAL,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
60ac6198-6750-4c2d-9eb5-1943ca048fdf,no,Peeth PHCU,,,Visit Location;,,,,Akon South Payam,,,,,Gogrial West County,Warrap State,,,
8ae6c621-ab64-40b1-8fca-745e8dffdd5d,no,Peiti PHCC,,,Visit Location;,,,,Northern Bari Payam,,,,,Juba County,Central Equatoria State,,,
6a3d382e-171d-4c16-8ab0-39d203c6f3a6,no,Pen PHCU,,,Visit Location;,,,,Kitgwang Payam,,,,,Manyo County,Upper Nile State,,,
e825fbec-e298-48bf-99b1-7e1cfa94f750,no,Peri PHCU,,,Visit Location;,,,,Tindilo Payam,,,,,Terekeka County,Central Equatoria State,,,
8d08db73-8114-4479-acc8-71e483feb0db,no,Peth PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
eb31ae15-8d4f-4493-a0a4-476ec0d7f029,no,Peth PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
46ff7de6-4e21-47e5-a2c7-92177a86776a,no,Peth PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
5bd11eb4-dc4a-4bac-8e71-5fbb41620436,no,Petpet PHCU,,,Visit Location;,,,,Jaak Payam,,,,,Koch County,Unity State,,,
c947af94-8d25-4898-99b3-6b19651ab3b2,no,Pibor PHCC,,,Visit Location;,,,,Pibor Payam,,,,,Pibor County,Pibor Administrative Area,,,
fef0aa18-a6ea-4b16-85d9-e4969081d7a4,no,Pieri PHCC,,,Visit Location;,,,,Pieri Payam,,,,,Uror County,Jonglei State,,,
1aad5217-2ef7-40fb-9bca-b14c79c786ce,no,Pilieny PHCU,,,Visit Location;,,,,Pilieny Payam,,,,,Leer County,Unity State,,,
3722a012-0ff9-4d6a-85ba-da4aa322f8f6,no,Pinydit PHCU,,,Visit Location;,,,,Toch West Payam,,,,,Gogrial East County,Warrap State,,,
92a81c62-2d1b-49f3-8be9-a0cb93960d3e,no,Pinythor PHCU,,,Visit Location;,,,,Pagak Payam (Maiwut),,,,,Maiwut County,Upper Nile State,,,
e983b60c-082a-4674-9a6d-e1cda35b2437,no,Piobokoi PHCU,,,Visit Location;,,,,Lotukei Payam,,,,,Budi County,Eastern Equatoria State,,,
94b5a8f9-31f8-4354-9daf-3779761f2dc2,no,Pirisa PHCU,,,Visit Location;,,,,Rokon Payam,,,,,Juba County,Central Equatoria State,,,
a84ced26-86b7-482e-9d28-ba22a1517369,no,Pisak PHCU,,,Visit Location;,,,,Lasu Payam,,,,,Yei County,Central Equatoria State,,,
fac874f5-0e9e-4625-80f4-313440513c37,no,POC clininc IDPs PHCC,,,Visit Location;,,,,Northern Malakal Payam,,,,,Malakal County,Upper Nile State,,,
093315d3-83e8-483e-85ec-faf372bc3588,no,POC Hospital IDPs HOSPITAL,,,Visit Location;,,,,Northern Malakal Payam,,,,,Malakal County,Upper Nile State,,,
0e8acc31-6e7f-4997-89d4-86b6a06168a2,no,Pochalla PHCC,,,Visit Location;,,,,Pochalla Payam,,,,,Pochalla County,Pibor Administrative Area,,,
773aae64-2537-43cc-b8b3-c0d1543bf9e5,no,Pogee PHCU,,,Visit Location;,,,,Pajok Payam,,,,,Magwi County,Eastern Equatoria State,,,
d079ab5b-e1d9-4316-8796-816c9de382e3,no,Pokbor PHCU,,,Visit Location;,,,,Thol Payam,,,,,Nyirol County,Jonglei State,,,
728c31b8-6f7a-4b77-be32-537cea9aa16f,no,Poktap PHCC,,,Visit Location;,,,,Ageer Payam,,,,,Duk County,Jonglei State,,,
904bd165-e6d2-41b3-8169-3efda79f775d,no,Police PHCC,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Lakes State,,,
463a9fc7-1678-4aa3-b41d-2673b84308cc,no,Police PHCC,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Lakes State,,,
d69bd532-6f05-4765-a404-088038e776bb,no,Police PHCU,,,Visit Location;,,,,Wau South Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
df09073c-e52d-49fc-90f4-22efae1264e1,no,Pouloul PHCU,,,Visit Location;,,,,Maal Payam,,,,,Mayendit County,Unity State,,,
dd4f0fa0-9438-4510-b2e5-326a564dad06,no,Poumki PHCU,,,Visit Location;,,,,Jinkuata Payam,,,,,Maban County,Upper Nile State,,,
241c2be3-905e-4639-948e-b80069dcaab1,no,Prison PHCC,,,Visit Location;,,,,Kuac North Payam,,,,,Gogrial West County,Warrap State,,,
659c6597-49d8-4bf3-8815-f73d330c682a,no,Pub PHCU,,,Visit Location;,,,,Pub Payam,,,,,Mayom County,Unity State,,,
a633f9ce-a424-408c-93cc-6f6dbdc8f94c,no,Pulchol PHCC,,,Visit Location;,,,,Wuror Payam,,,,,Uror County,Jonglei State,,,
841270e0-919f-4512-805b-97f29c76aa8b,no,Pulita PHCU,,,Visit Location;,,,,Paguer Payam,,,,,Fangak County,Jonglei State,,,
932fc7f1-406c-43ee-8343-7280075c582f,no,Pultruk PHCC,,,Visit Location;,,,,Thol Payam,,,,,Nyirol County,Jonglei State,,,
1cdc94c1-47f5-4f1c-9388-c3005d533a28,no,Raad PHCU,,,Visit Location;,,,,Boma Payam,,,,,Pibor County,Pibor Administrative Area,,,
d894d86e-a4bc-4de5-ad00-decb36ea39af,no,Raingmal PHCU,,,Visit Location;,,,,Mangok Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
b8518706-7cc2-454f-9dbc-a0de0a373327,no,Raja HOSPITAL,,,Visit Location;,,,,Raga Payam,,,,,Raga County,Western Bahr El Ghazal State,,,
9162f171-76b9-4779-b84b-98e70e7f5bcf,no,Rajaf East PHCC,,,Visit Location;,,,,Rejaf Payam,,,,,Juba County,Central Equatoria State,,,
b29d55e2-c88d-4d35-a8fd-3e5b63fd8fac,no,Ramula PHCU,,,Visit Location;,,,,Lomohidang South Payam,,,,,Ikotos County,Eastern Equatoria State,,,
d0c4767e-b0c8-4d55-9805-8843572f74ab,no,Ras-Tigi PHCU,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Western Equatoria State,,,
fbfb9d7e-3294-407c-a234-8af1ad3b1b73,no,Reang PHCC,,,Visit Location;,,,,Maridi Payam,,,,,Maridi County,Unity State,,,
0248cd86-b838-48fa-aa91-a0e6ede510dd,no,Rejaf West PHCC,,,Visit Location;,,,,Rejaf Payam,,,,,Juba County,Central Equatoria State,,,
efd90df0-65c4-4da0-9d54-aecd60c41b9e,no,Renk,,,Visit Location;,,,,North Renk Payam,,,,,Renk County,Upper Nile State,,,
ef11584a-e323-4b2b-a1c4-cdc72daf300a,no,Renk Border Point,,,Visit Location;,,,,North Renk Payam,,,,,Renk County,Upper Nile State,,,
b4b38513-1dec-47f8-9c6b-e950d0d029a6,no,Renk HOSPITAL,,,Visit Location;,,,,North Renk Payam,,,,,Renk County,Upper Nile State,,,
ee3b1cad-088d-4bc8-ace9-57b3261a7a28,no,Renk Military HOSPITAL,,,Visit Location;,,,,North Renk Payam,,,,,Renk County,Upper Nile State,,,
06ae2de3-3c37-45f2-9aaa-ce88e9bc7a52,no,Riah PHCU,,,Visit Location;,,,,Riah Payam,,,,,Mayom County,Unity State,,,
6090ece6-efea-45d1-b2c9-813f389f1859,no,Rial Diit PHCC,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
f82693a0-f038-4704-ae76-f2267b6d03a1,no,Riang PHCU,,,Visit Location;,,,,Doma Payam,,,,,Ulang County,Jonglei State,,,
755483c6-b502-42ce-91fd-df71981f5efe,no,Riang PHCU,,,Visit Location;,,,,Doma Payam,,,,,Ulang County,Jonglei State,,,
e7193735-2a9a-4fc2-97c4-9594925b7696,no,Riang PHCU,,,Visit Location;,,,,Doma Payam,,,,,Ulang County,Jonglei State,,,
4011bd2d-c383-4c4a-8bbb-37b48dec61a6,no,Riang PHCU,,,Visit Location;,,,,Doma Payam,,,,,Ulang County,Jonglei State,,,
e08cd772-ded8-49d0-bb2c-a31338226b3e,no,Riangagany PHCU,,,Visit Location;,,,,Gogrial Payam,,,,,Gogrial West County,Warrap State,,,
8402325e-5de9-42d3-9e80-a57137ee1f8e,no,Riangaker PHCU,,,Visit Location;,,,,Panthou Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
467acf28-1b5f-437f-a768-9a23b4230f44,no,Riangaketh PHCU,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
ca97265e-0a48-40b9-bb6d-100000377352,no,Riangangon PHCU,,,Visit Location;,,,,Mariem West Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
55450b49-18aa-4f6b-9573-1f9cd34ea039,no,Riangnum PHCU,,,Visit Location;,,,,Nyongkuach Payam,,,,,Baliet County,Upper Nile State,,,
d311d786-5461-4b35-bdbf-b5b3bf3f8c33,no,Ribodo PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
6fcf680b-3843-4c0a-8456-67e9bc8ed7ff,no,Rier PHCU,,,Visit Location;,,,,Jaak Payam,,,,,Koch County,Unity State,,,
4fde0e60-66ba-443c-b485-a01bcc5d2563,no,Rihan Fei PHCU,,,Visit Location;,,,,Besselia Payam,,,,,Wau County,Western Bahr El Ghazal State,,,
321c2f11-d8e3-43ea-8763-8e7227f594f9,no,Rii-Bodo PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
51adbe11-58fc-4956-84ad-5e0218affea6,no,Rii-Rangu PHCC,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
c7e5c889-b6ce-4b35-84c7-54c64bfa6dec,no,Rijong PHCC,,,Visit Location;,,,,Rijong Payam,,,,,Terekeka County,Central Equatoria State,,,
61dc5682-c4f1-40e5-8df3-54b0b21ac4cf,no,Rimeize PHCU,,,Visit Location;,,,,Bangasu Payam,,,,,Yambio County,Western Equatoria State,,,
602fc495-15b6-4c7d-87ea-d410f632aa28,no,Ringasi PHCC,,,Visit Location;,,,,Ringasi Payam,,,,,Nzara County,Western Equatoria State,,,
a2e1abb0-14ae-490a-8b7e-1c1cbe7f5993,no,Rirnyang PHCU,,,Visit Location;,,,,Ulang Payam,,,,,Ulang County,Upper Nile State,,,
0ff4697f-7d0a-4a65-9fea-dc5c2a6640fe,no,Riwoto PHCC,,,Visit Location;,,,,Najie Payam,,,,,Kapoeta North County,Eastern Equatoria State,,,
9d38bbfa-c5e9-4e33-8871-6c8a2d4b5e8d,no,Roam PHCU,,,Visit Location;,,,,Roam Payam,,,,,Luakpiny/Nasir County,Upper Nile State,,,
077d533b-5454-4322-b6dd-3fb3961c5695,no,RocRoc Dong PHCU,,,Visit Location;,,,,Rocrocdong Payam,,,,,Jur River County,Western Bahr El Ghazal State,,,
a141818a-d39e-4baf-944f-56a6ae585841,no,Rodo PHCU,,,Visit Location;,,,,Nyepo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
c87f27af-114e-4700-8525-0b437e4e8c46,no,Rodoba PHCU,,,Visit Location;,,,,Gulumbi Payam,,,,,Morobo County,Central Equatoria State,,,
af5b453c-f054-4597-9eee-74529676f9eb,no,Roingut PHCU,,,Visit Location;,,,,Malual North Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
1f9ce881-0a86-4553-84cb-6bddf934ce01,no,Roja PHCU,,,Visit Location;,,,,Dolo Payam,,,,,Juba County,Central Equatoria State,,,
b8f41f18-63ca-4381-b829-a251ca8dc418,no,Rokon Centre PHCU,,,Visit Location;,,,,Rokon Payam,,,,,Juba County,Central Equatoria State,,,
20ae879c-3820-49bf-9b08-616cd4264e42,no,Rokon PHCC,,,Visit Location;,,,,Rokon Payam,,,,,Juba County,Central Equatoria State,,,
f998151a-1802-4f27-ac6e-e3d9574aad75,no,Rom PHCC,,,Visit Location;,,,,Rom Payam,,,,,Akoka County,Upper Nile State,,,
c8551c0e-1fa9-4e25-96d6-5398e2804f89,no,Rom PHCU,,,Visit Location;,,,,Rom Payam (Baliet),,,,,Akoka County,Upper Nile State,,,
a025a22c-80d5-4172-bf35-be52f54e2e19,no,Romale PHCU,,,Visit Location;,,,,Geger Payam,,,,,Renk County,Upper Nile State,,,
566b7442-be25-4176-b120-a7e779562a95,no,Romogi PHCU,,,Visit Location;,,,,Lire Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
e4ab8635-f8e5-4ed1-be14-ac6cb7bd0d65,no,Roronyo PHCC,,,Visit Location;,,,,Mukaya Payam,,,,,Lainya County,Central Equatoria State,,,
b668e743-ae90-4a13-8852-d5ce4018496e,no,Ruadhnyibol PHCU,,,Visit Location;,,,,Ruathnyibuol Payam,,,,,Mayom County,Unity State,,,
5430eb2a-517e-44a6-aa84-5f2927a61b15,no,Rualbet PHCU,,,Visit Location;,,,,Rual-bet Payam,,,,,Tonj North County,Warrap State,,,
5c9e4c0c-8cdb-4efe-907c-0ff9cca2c71a,no,Rualngol PHCU,,,Visit Location;,,,,Mariem East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
c60a0529-1be3-46cb-bbe2-b2eecbde5cc5,no,Rubeke PHCU,,,Visit Location;,,,,Otogo Payam,,,,,Yei County,Central Equatoria State,,,
6de8a99f-a7d9-40d4-9560-cd5540a48442,no,Rubkona Care PHCC,,,Visit Location;,,,,Rubkotne Payam,,,,,Rubkona County,Unity State,,,
b167b750-ae42-4b64-8074-58d307447385,no,Rubkona Military HOSPITAL,,,Visit Location;,,,,Rubkotne Payam,,,,,Rubkona County,Unity State,,,
19c33316-bfd3-4cdd-934c-3bf1abdbaee7,no,Rubkuay PHCC,,,Visit Location;,,,,Rubkuay Payam,,,,,Mayendit County,Unity State,,,
34296bea-61a1-4418-a073-07b57ad70e3f,no,Rubkuay PHCC,,,Visit Location;,,,,Rubkuay Payam,,,,,Mayendit County,Unity State,,,
9fd61244-6240-47c7-a5f8-c5a860941d6d,no,Rubnor PHCU,,,Visit Location;,,,,Rubkuay Payam,,,,,Mayendit County,Unity State,,,
c036d0db-e51a-4149-a891-2715cad78655,no,Rubu PHCU,,,Visit Location;,,,,Manikakara Payam,,,,,Ibba County,Western Equatoria State,,,
c6f99e85-2160-4b7d-ae89-2568fae28bee,no,Rum Aker PHCU,,,Visit Location;,,,,Baach Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
5ed6c139-8132-406c-abe3-76f7c333d826,no,Rumabuth PHCC,,,Visit Location;,,,,Makuac Payam,,,,,Tonj East County,Warrap State,,,
f49e3f36-8713-4773-bd51-9dd15fdbe7bb,no,Rumabuth PHCC,,,Visit Location;,,,,Makuac Payam,,,,,Tonj East County,Warrap State,,,
f482a3c5-0a3c-4ee9-a86e-3ebc2cc9d566,no,Rumading PHCU,,,Visit Location;,,,,Malual East Payam,,,,,Aweil North County,Northern Bahr El Ghazal State,,,
aefd1b05-2d06-4189-aacd-3f2fb068a38b,no,Rumakeen PHCU,,,Visit Location;,,,,Manloor Payam,,,,,Tonj North County,Warrap State,,,
6bc246fc-9014-426b-a4fc-578246749738,no,Rumamer PHCC,,,Visit Location;,,,,Rumamer Payam,,,,,Abyei County,Abyei Administrative Area,,,
d71e94a5-3269-4225-9913-c640acfbf67b,no,Rumamoth PHCU,,,Visit Location;,,,,Tar-Weng Payam,,,,,Aweil South County,Northern Bahr El Ghazal State,,,
4144f828-8d91-496d-bb96-e9ac715a6777,no,Rumbek Central Prison PHCC,,,Visit Location;,,,,Rumbek Town Payam,,,,,Rumbek Centre County,Lakes State,,,
508f3bdf-0763-44a2-bfe5-29e2134a96b9,no,Rumbek State HOSPITAL,,,Visit Location;,,,,Rumbek Town Payam,,,,,Rumbek Centre County,Lakes State,,,
19591fc2-6671-4122-979e-c349ecff4a8f,no,Rumrol PHCU,,,Visit Location;,,,,Madhol Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
adaaed3f-b67c-4b93-9b69-3d2d31ce3aaa,no,Rumtiit PHCU,,,Visit Location;,,,,Mariem East Payam,,,,,Aweil West County,Northern Bahr El Ghazal State,,,
5943a790-fce9-4ed1-8db5-f54f1ce3850a,no,Rumwel PHCU,,,Visit Location;,,,,Malual Bai Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
252229e5-8c8a-4a48-a186-2e2a6d7fbba1,no,Rumwet Kor PHCU,,,Visit Location;,,,,Mangar Tong Payam,,,,,Aweil East County,Northern Bahr El Ghazal State,,,
272a80de-baab-45d0-b355-052fbaf1976d,no,Rungetta PHCU,,,Visit Location;,,,,Liwolo Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
bf9f1bb5-65fa-49ea-a988-5ab3d69646bb,no,Ruot PHCU,,,Visit Location;,,,,Toch East Payam,,,,,Gogrial East County,Warrap State,,,
4360fbaa-2d6e-4f78-8ff4-9471ffb2887f,no,Rup Board PHCC,,,Visit Location;,,,,Yomding Payam,,,,,Ulang County,Upper Nile State,,,
fe6be88c-e207-48f7-8c44-6eebe916d8e4,no,Rupchay PHCU,,,Visit Location;,,,,Guat Payam,,,,,Leer County,Unity State,,,
3a1b35b6-8357-4dcf-b6c3-ac2c86921601,no,Rwonyi PHCU,,,Visit Location;,,,,Yei Town Payam,,,,,Yei County,Central Equatoria State,,,
a251d4e4-656a-4fe1-a129-32e884842152,no,Sacred Heart PHCC,,,Visit Location;,,,,Kator Payam,,,,,Juba County,Central Equatoria State,,,
19ad9cb4-fdb7-408b-8d40-8de817d045a8,no,Sacret Heart Kerepi PHCC,,,Visit Location;,,,,Kator Payam,,,,,Juba County,Eastern Equatoria State,,,
1d32d49c-09bc-4ee8-9a25-65cb4aad150f,no,Sakure PHCC,,,Visit Location;,,,,Sakure Payam,,,,,Nzara County,Western Equatoria State,,,
5150334e-a9ba-41a5-a6c8-5a8f56338cc3,no,Sakure PHCU,,,Visit Location;,,,,Sakure Payam,,,,,Nzara County,Western Equatoria State,,,
a3495009-7094-4391-ab2d-b55cecc92d8b,no,Samaritan PHCC,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
ca484c33-9864-46c1-97c5-df50fc9e9cf6,no,Sangua One PHCU,,,Visit Location;,,,,Sangua Payam,,,,,Nzara County,Western Equatoria State,,,
f1486d9d-d858-46ea-bda1-5562009727f5,no,Sangua Two PHCU,,,Visit Location;,,,,Sangua Payam,,,,,Nzara County,Western Equatoria State,,,
cf5e4ab6-5c1d-423b-b6e7-1c03306fca47,no,Saregoro PHCU,,,Visit Location;,,,,Kangapo One Payam,,,,,Kajo-Keji County,Central Equatoria State,,,
270c3c2f-f7a1-4166-8ab8-828988dc1987,no,Saura one PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
3159bff9-d106-4795-886e-96683f7a078d,no,Saura Two PHCU,,,Visit Location;,,,,Yambio Town Payam,,,,,Yambio County,Western Equatoria State,,,
61f830ef-be1f-4ada-b42d-d548763c74fd,no,SDA PHCC,,,Visit Location;,,,,Munuki Payam,,,,,Juba County,Central Equatoria State,,,
03505f87-ecbe-445c-876d-f2f24ede37f7,no,Sector3 IOM PHCC,,,Visit Location;,,,,Bentiu PoC Payam,,,,,Rubkona County,Unity State,,,
ed2b4cfe-9f99-467c-991a-17c114382469,no,Senema PHCU,,,Visit Location;,,,,Otogo Payam,,,,,Yei County,Central Equatoria State,,,
